21,1000030310136,12,1,2024-02-09,2021-01-12,"江尾財産区",,201,"鳥取県","日野郡江府町","大字江尾１７１７番地１",,31,403,6894401,,,,,,,2015-10-05,1,"Ebi Zaisanku","Tottori","1717-1,Ebi, Hino gun,Kofu cho",,"エビザイサンク",0
22,1010001119515,12,1,2018-05-11,2017-05-10,"株式会社ウッドプラスチックテクノロジー",,301,"鳥取県","倉吉市","谷６０５－３３",,31,203,6820954,,,,,,,2015-10-05,1,,,,,"ウッドプラスチックテクノロジー",0
23,1010001123707,12,0,2024-02-28,2024-02-21,"株式会社Ｓｏｕｎｄ‐Ｆ",,301,"鳥取県","八頭郡八頭町","見槻中１５４番地２",,31,329,6800404,,,,,,,2015-10-05,1,,,,,"サウンドエフ",0
24,1010001159073,12,0,2020-10-22,2020-10-20,"マスクミュージアム株式会社",,301,"鳥取県","鳥取市","国府町法花寺１０４番地１",,31,201,6800153,,,,,,,2015-10-05,1,,,,,"マスクミュージアム",0
25,1010003023021,21,0,2023-08-10,2023-08-04,"鳥取クリーンエナジー合同会社",,305,"鳥取県","鳥取市","富安１丁目２２０番地２丸壽ビル３階",,31,201,6800845,,,2023-08-04,11,9010403017078,"令和５年７月３１日東京都港区芝公園二丁目２番１０号中和ビル３階ＧＰＳＳ４合同会社（9010403017078）に合併し解散",2016-02-03,1,,,,,"トットリクリーンエナジー",0
26,1010401079243,12,0,2022-06-06,2022-06-01,"株式会社ＮＥＸＴ　ＭＯＴＩＯＮ",,301,"鳥取県","鳥取市","中砂見９３６番地",,31,201,6801155,,,,,,,2015-10-05,1,,,,,"ネクストモーション",0
27,1010901050224,12,0,2026-07-29,2026-07-15,"株式会社サイバーシップス",,301,"鳥取県","米子市","蚊屋２２６番地２３",,31,202,6893543,,,,,,,2022-01-25,1,,,,,"サイバーシップス",0
28,1011003013391,21,0,2026-02-25,2026-02-24,"医学工房合同会社",,305,"鳥取県","境港市","上道町１５９番地２",,31,204,6840033,,,2026-02-24,01,,,2021-09-17,1,,,,,"イガクコウボウ",0
29,1011101034471,12,0,2020-10-27,2020-10-23,"地成産業株式会社",,301,"鳥取県","境港市","福定町字灘屋敷１７９",,31,204,6840042,,,,,,,2015-10-05,1,,,,,"チセイサンギョウ",0
30,1011401013712,12,0,2019-05-21,2019-05-15,"株式会社ウェルフェア・エステート",,301,"鳥取県","米子市","福市４９５番地",,31,202,6830011,,,,,,,2015-10-05,1,,,,,"ウェルフェアエステート",0
31,1011801015936,12,0,2022-11-24,2022-11-18,"株式会社ケイアンドエスコーポレーション",,301,"鳥取県","米子市","米原２丁目３番１５－１０１号",,31,202,6830804,,,,,,,2015-10-05,1,,,,,"ケイアンドエスコーポレーション",0
32,1011801026090,12,0,2016-08-12,2016-08-01,"株式会社三五八",,301,"鳥取県","鳥取市","野坂２２３番地",,31,201,6801413,,,,,,,2015-10-05,1,,,,,,0
33,1011801037492,12,0,2026-07-10,2026-07-07,"東洋金属株式会社",,301,"鳥取県","東伯郡琴浦町","大字別所１６１番地１",,31,371,6892502,,,,,,,2020-04-06,1,,,,,"トウヨウキンゾク",0
34,1030001040933,21,0,2026-07-10,2026-07-01,"株式会社リバーサルアイム",,301,"鳥取県","米子市","両三柳８６８番地１",,31,202,6830853,,,2026-07-01,11,5270002007474,"令和８年６月３０日鳥取県米子市両三柳８６８番地１株式会社アイム（5270002007474）に合併し解散",2015-10-05,1,,,,,"リバーサルアイム",0
35,1040001091018,12,0,2017-06-15,2017-06-09,"順源株式会社",,301,"鳥取県","米子市","福市８６２番地２０",,31,202,6830011,,,,,,,2015-10-05,1,,,,,,0
36,1050001007666,21,0,2021-09-08,2021-08-31,"株式会社アムズプロジェクト",,301,"鳥取県","米子市","米原５丁目２番２５号",,31,202,6830804,,,2021-08-31,11,8030001070643,"令和３年８月３１日鳥取県米子市米原五丁目２番２５号株式会社デルパラ（8030001070643）に合併し解散",2015-10-05,1,,,,,"アムズプロジェクト",0
37,1120002000596,12,0,2019-08-02,2019-07-30,"有限会社野澤藤商店",,302,"鳥取県","倉吉市","昭和町２丁目１１７番地Ａ－２２",,31,203,6820806,,,,,,,2015-10-05,1,,,,,"ノザワフジショウテン",0
38,1120003024289,12,0,2024-02-27,2024-02-22,"Ｆｏｒｗａｒｄ　Ｔｒａｄｉｎｇ株式会社",,301,"鳥取県","鳥取市","湖山町東４丁目２７番地２",,31,201,6800942,,,,,,,2023-06-13,1,,,,,"フォワードトレイディング",0
39,1120102013622,12,0,2023-02-07,2023-02-02,"有限会社アグリ",,302,"鳥取県","東伯郡三朝町","大字三朝７７４－９",,31,364,6820123,,,,,,,2015-10-05,1,,,,,"アグリ",0
40,1140001096923,12,0,2023-10-06,2023-10-03,"西武ハウス工業株式会社",,301,"鳥取県","鳥取市","立川町６丁目６５０番地１",,31,201,6800061,,,,,,,2015-10-05,1,,,,,"セイブハウスコウギョウ",0
41,1140002020824,11,0,2022-06-20,2022-06-10,"スターボード株式会社",,301,"鳥取県","鳥取市","南吉方１丁目６３番地２",,31,201,6800843,,,,,,,2015-10-05,1,,,,,"スターボード",0
42,1180002087265,11,0,2025-09-25,2025-09-22,"有限会社倉屋鹿十郎",,302,"鳥取県","東伯郡琴浦町","大字八幡１７４番地１",,31,371,6892541,,,,,,,2015-10-05,1,,,,,"クラヤシカジュウロウ",0
43,1260001024137,11,0,2020-10-30,2020-10-27,"株式会社とっとり中谷",,301,"鳥取県","鳥取市","五反田町３番地",,31,201,6800932,,,,,,,2015-10-05,1,,,,,"トットリナカタニ",0
44,1260001030515,12,0,2017-10-16,2017-10-11,"ｉｎｇ株式会社",,301,"鳥取県","米子市","中島１丁目２１番７号",,31,202,6830005,,,,,,,2017-02-24,1,,,,,,0
45,1260005008631,12,0,2017-10-27,2017-10-25,"特定非営利活動法人かがやきプロジェクト",,399,"鳥取県","倉吉市","関金町関金宿２７１０番地１",,31,203,6820411,,,,,,,2015-10-05,1,,,,,,0
46,1270001000005,01,1,2020-04-27,2015-10-05,"株式会社愛進堂",,301,"鳥取県","鳥取市","商栄町２２１番地１",,31,201,6800912,,,,,,,2015-10-05,1,,,,,"アイシンドウ",0
47,1270001000021,01,0,2015-11-20,2015-10-05,"アメニティサービス株式会社",,301,"鳥取県","鳥取市","用瀬町美成３２３番地１",,31,201,6891212,,,,,,,2015-10-05,1,,,,,,0
